Request id,Pickup point,Driver id,Status,Request timestamp,Drop timestamp
5569,City,89,Cancelled,15-07-2016 05:41:45,NA
5671,City,89,Cancelled,15-07-2016 07:05:11,NA
6374,City,89,Cancelled,15-07-2016 19:10:02,NA
4464,City,90,Cancelled,14-07-2016 08:42:46,NA
5609,City,90,Cancelled,15-07-2016 06:15:40,NA
5848,City,90,Cancelled,15-07-2016 09:04:50,NA
543,City,91,Cancelled,11/7/2016 10:03,NA
2828,City,92,Cancelled,13-07-2016 05:20:11,NA
2993,City,92,Cancelled,13-07-2016 07:05:55,NA
3018,Airport,92,Cancelled,13-07-2016 07:27:44,NA
4155,City,92,Cancelled,14-07-2016 05:06:35,NA
2552,City,93,Cancelled,12/7/2016 21:23,NA
3430,Airport,93,Cancelled,13-07-2016 16:01:54,NA
4167,City,93,Cancelled,14-07-2016 05:13:45,NA
5508,City,93,Cancelled,15-07-2016 05:04:48,NA
5729,City,93,Cancelled,15-07-2016 07:49:27,NA
202,City,94,Cancelled,11/7/2016 6:09,NA
341,City,94,Cancelled,11/7/2016 7:46,NA
3049,City,94,Cancelled,13-07-2016 07:43:49,NA
6323,Airport,94,Cancelled,15-07-2016 18:39:39,NA
6462,City,94,Cancelled,15-07-2016 20:11:36,NA
3242,City,95,Cancelled,13-07-2016 10:08:10,NA
4499,City,95,Cancelled,14-07-2016 09:01:54,NA
3182,City,96,Cancelled,13-07-2016 09:24:57,NA
4173,City,96,Cancelled,14-07-2016 05:08:03,NA
4189,City,96,Cancelled,14-07-2016 05:25:55,NA
6390,Airport,96,Cancelled,15-07-2016 19:19:26,NA
1231,City,97,Cancelled,11/7/2016 21:34,NA
1589,City,97,Cancelled,12/7/2016 6:35,NA
1815,City,97,Cancelled,12/7/2016 9:20,NA
5678,City,97,Cancelled,15-07-2016 07:09:12,NA
239,City,98,Cancelled,11/7/2016 6:25,NA
551,City,98,Cancelled,11/7/2016 10:10,NA
2097,Airport,98,Cancelled,12/7/2016 16:03,NA
2613,Airport,98,Cancelled,12/7/2016 22:06,NA
5497,City,98,Cancelled,15-07-2016 05:00:30,NA
5668,City,98,Cancelled,15-07-2016 07:06:58,NA
482,City,99,Cancelled,11/7/2016 9:25,NA
544,City,99,Cancelled,11/7/2016 10:07,NA
1227,Airport,99,Cancelled,11/7/2016 21:32,NA
1489,City,99,Cancelled,12/7/2016 5:21,NA
2588,Airport,99,Cancelled,12/7/2016 21:45,NA
3152,City,99,Cancelled,13-07-2016 08:57:47,NA
5853,City,99,Cancelled,15-07-2016 09:10:12,NA
2933,City,100,Cancelled,13-07-2016 06:26:18,NA
5543,City,100,Cancelled,15-07-2016 05:30:53,NA
1356,City,101,Cancelled,11/7/2016 23:42,NA
1403,City,101,Cancelled,12/7/2016 2:39,NA
2459,Airport,101,Cancelled,12/7/2016 20:30,NA
3023,City,101,Cancelled,13-07-2016 07:27:40,NA
4444,City,101,Cancelled,14-07-2016 08:28:21,NA
1733,City,102,Cancelled,12/7/2016 8:23,NA
1937,Airport,102,Cancelled,12/7/2016 11:26,NA
5614,City,102,Cancelled,15-07-2016 06:14:39,NA
5718,City,102,Cancelled,15-07-2016 07:39:12,NA
334,City,103,Cancelled,11/7/2016 7:40,NA
1107,City,103,Cancelled,11/7/2016 20:14,NA
3033,City,103,Cancelled,13-07-2016 07:35:16,NA
3099,City,103,Cancelled,13-07-2016 08:22:13,NA
4302,City,103,Cancelled,14-07-2016 06:48:59,NA
4829,City,103,Cancelled,14-07-2016 17:25:49,NA
5854,Airport,103,Cancelled,15-07-2016 09:09:32,NA
427,City,104,Cancelled,11/7/2016 8:48,NA
852,Airport,104,Cancelled,11/7/2016 17:48,NA
1931,City,104,Cancelled,12/7/2016 11:13,NA
3292,Airport,104,Cancelled,13-07-2016 11:18:55,NA
5154,Airport,104,Cancelled,14-07-2016 20:19:26,NA
5627,City,104,Cancelled,15-07-2016 06:34:09,NA
5751,City,104,Cancelled,15-07-2016 08:03:01,NA
308,City,105,Cancelled,11/7/2016 7:22,NA
2890,City,105,Cancelled,13-07-2016 05:55:20,NA
4245,City,105,Cancelled,14-07-2016 05:58:24,NA
4423,City,105,Cancelled,14-07-2016 08:18:46,NA
212,City,106,Cancelled,11/7/2016 6:09,NA
3034,City,106,Cancelled,13-07-2016 07:39:44,NA
6669,City,106,Cancelled,15-07-2016 22:12:00,NA
252,City,107,Cancelled,11/7/2016 6:36,NA
391,City,107,Cancelled,11/7/2016 8:24,NA
412,City,107,Cancelled,11/7/2016 8:37,NA
5709,City,107,Cancelled,15-07-2016 07:44:55,NA
6300,Airport,107,Cancelled,15-07-2016 18:20:30,NA
381,City,108,Cancelled,11/7/2016 8:16,NA
3030,City,108,Cancelled,13-07-2016 07:32:06,NA
3671,Airport,108,Cancelled,13-07-2016 19:28:05,NA
4186,City,108,Cancelled,14-07-2016 05:24:34,NA
4281,City,108,Cancelled,14-07-2016 06:23:20,NA
1864,City,109,Cancelled,12/7/2016 9:54,NA
2073,City,109,Cancelled,12/7/2016 15:27,NA
3113,City,109,Cancelled,13-07-2016 08:36:12,NA
4885,City,109,Cancelled,14-07-2016 17:56:19,NA
326,City,110,Cancelled,11/7/2016 7:33,NA
1401,City,110,Cancelled,12/7/2016 2:42,NA
2792,City,110,Cancelled,13-07-2016 04:58:06,NA
149,City,111,Cancelled,11/7/2016 5:29,NA
368,City,111,Cancelled,11/7/2016 8:06,NA
1927,City,111,Cancelled,12/7/2016 11:08,NA
2068,Airport,112,Cancelled,12/7/2016 15:13,NA
2396,Airport,112,Cancelled,12/7/2016 19:52,NA
4890,City,112,Cancelled,14-07-2016 17:55:51,NA
2117,City,113,Cancelled,12/7/2016 16:33,NA
2780,City,113,Cancelled,13-07-2016 04:43:32,NA
4863,Airport,113,Cancelled,14-07-2016 17:40:14,NA
5782,City,113,Cancelled,15-07-2016 08:35:31,NA
188,City,114,Cancelled,11/7/2016 5:54,NA
1699,City,114,Cancelled,12/7/2016 8:02,NA
3043,City,114,Cancelled,13-07-2016 07:42:32,NA
3818,Airport,114,Cancelled,13-07-2016 21:06:59,NA
4187,City,114,Cancelled,14-07-2016 05:27:38,NA
4381,City,114,Cancelled,14-07-2016 07:45:41,NA
4530,City,114,Cancelled,14-07-2016 09:33:37,NA
4774,Airport,114,Cancelled,14-07-2016 15:59:04,NA
5423,City,114,Cancelled,15-07-2016 02:11:10,NA
4011,City,115,Cancelled,13-07-2016 23:45:26,NA
4556,City,115,Cancelled,14-07-2016 09:40:49,NA
354,City,116,Cancelled,11/7/2016 7:59,NA
1618,City,116,Cancelled,12/7/2016 6:52,NA
3019,City,117,Cancelled,13-07-2016 07:25:48,NA
5469,City,117,Cancelled,15-07-2016 04:42:55,NA
5731,City,117,Cancelled,15-07-2016 07:47:32,NA
5839,City,117,Cancelled,15-07-2016 08:57:28,NA
1660,City,118,Cancelled,12/7/2016 7:26,NA
3146,City,118,Cancelled,13-07-2016 08:56:49,NA
174,Airport,119,Cancelled,11/7/2016 5:44,NA
321,City,119,Cancelled,11/7/2016 7:30,NA
2973,City,119,Cancelled,13-07-2016 06:57:56,NA
5691,City,119,Cancelled,15-07-2016 07:26:32,NA
5748,City,119,Cancelled,15-07-2016 07:57:58,NA
404,City,120,Cancelled,11/7/2016 8:39,NA
2474,Airport,120,Cancelled,12/7/2016 20:35,NA
4374,City,120,Cancelled,14-07-2016 07:35:39,NA
4461,City,120,Cancelled,14-07-2016 08:36:56,NA
4731,City,120,Cancelled,14-07-2016 14:09:23,NA
5798,City,120,Cancelled,15-07-2016 08:40:38,NA
1362,City,NA,No Cars Available,11/7/2016 0:02,NA
1364,City,NA,No Cars Available,11/7/2016 0:06,NA
1366,City,NA,No Cars Available,11/7/2016 0:09,NA
2,Airport,NA,No Cars Available,11/7/2016 0:23,NA
7,Airport,NA,No Cars Available,11/7/2016 0:30,NA
6,City,NA,No Cars Available,11/7/2016 0:36,NA
4,City,NA,No Cars Available,11/7/2016 0:37,NA
8,City,NA,No Cars Available,11/7/2016 0:40,NA
12,City,NA,No Cars Available,11/7/2016 1:08,NA
16,Airport,NA,No Cars Available,11/7/2016 1:09,NA
14,Airport,NA,No Cars Available,11/7/2016 1:10,NA
19,City,NA,No Cars Available,11/7/2016 1:14,NA
15,City,NA,No Cars Available,11/7/2016 1:15,NA
17,Airport,NA,No Cars Available,11/7/2016 1:16,NA
20,Airport,NA,No Cars Available,11/7/2016 1:23,NA
23,City,NA,No Cars Available,11/7/2016 1:38,NA
22,Airport,NA,No Cars Available,11/7/2016 1:40,NA
25,Airport,NA,No Cars Available,11/7/2016 1:45,NA
24,Airport,NA,No Cars Available,11/7/2016 1:48,NA
27,Airport,NA,No Cars Available,11/7/2016 1:49,NA
26,Airport,NA,No Cars Available,11/7/2016 1:49,NA
29,City,NA,No Cars Available,11/7/2016 1:55,NA
28,City,NA,No Cars Available,11/7/2016 2:02,NA
31,City,NA,No Cars Available,11/7/2016 2:10,NA
32,Airport,NA,No Cars Available,11/7/2016 2:15,NA
36,City,NA,No Cars Available,11/7/2016 2:33,NA
37,Airport,NA,No Cars Available,11/7/2016 2:34,NA
38,City,NA,No Cars Available,11/7/2016 2:39,NA
40,Airport,NA,No Cars Available,11/7/2016 2:42,NA
39,Airport,NA,No Cars Available,11/7/2016 2:48,NA
42,Airport,NA,No Cars Available,11/7/2016 2:55,NA
43,City,NA,No Cars Available,11/7/2016 3:06,NA
44,Airport,NA,No Cars Available,11/7/2016 3:07,NA
46,Airport,NA,No Cars Available,11/7/2016 3:16,NA
49,Airport,NA,No Cars Available,11/7/2016 3:29,NA
52,City,NA,No Cars Available,11/7/2016 3:30,NA
54,City,NA,No Cars Available,11/7/2016 3:34,NA
55,Airport,NA,No Cars Available,11/7/2016 3:41,NA
57,City,NA,No Cars Available,11/7/2016 3:52,NA
59,City,NA,No Cars Available,11/7/2016 3:58,NA
56,City,NA,No Cars Available,11/7/2016 3:58,NA
58,Airport,NA,No Cars Available,11/7/2016 4:03,NA
61,Airport,NA,No Cars Available,11/7/2016 4:05,NA
62,Airport,NA,No Cars Available,11/7/2016 4:10,NA
63,Airport,NA,No Cars Available,11/7/2016 4:17,NA
65,Airport,NA,No Cars Available,11/7/2016 4:23,NA
67,Airport,NA,No Cars Available,11/7/2016 4:24,NA
69,Airport,NA,No Cars Available,11/7/2016 4:27,NA
68,Airport,NA,No Cars Available,11/7/2016 4:27,NA
72,City,NA,No Cars Available,11/7/2016 4:36,NA
73,Airport,NA,No Cars Available,11/7/2016 4:36,NA
71,City,NA,No Cars Available,11/7/2016 4:37,NA
75,Airport,NA,No Cars Available,11/7/2016 4:40,NA
79,City,NA,No Cars Available,11/7/2016 4:43,NA
83,City,NA,No Cars Available,11/7/2016 4:44,NA
78,City,NA,No Cars Available,11/7/2016 4:45,NA
104,City,NA,No Cars Available,11/7/2016 5:00,NA
103,City,NA,No Cars Available,11/7/2016 5:02,NA
131,City,NA,No Cars Available,11/7/2016 5:10,NA
124,City,NA,No Cars Available,11/7/2016 5:12,NA
117,City,NA,No Cars Available,11/7/2016 5:13,NA
137,City,NA,No Cars Available,11/7/2016 5:17,NA
136,City,NA,No Cars Available,11/7/2016 5:19,NA
135,City,NA,No Cars Available,11/7/2016 5:20,NA
138,City,NA,No Cars Available,11/7/2016 5:20,NA
154,City,NA,No Cars Available,11/7/2016 5:31,NA
153,City,NA,No Cars Available,11/7/2016 5:33,NA
171,City,NA,No Cars Available,11/7/2016 5:39,NA
167,City,NA,No Cars Available,11/7/2016 5:40,NA
159,City,NA,No Cars Available,11/7/2016 5:43,NA
178,City,NA,No Cars Available,11/7/2016 5:47,NA
179,City,NA,No Cars Available,11/7/2016 5:49,NA
190,City,NA,No Cars Available,11/7/2016 5:53,NA
189,City,NA,No Cars Available,11/7/2016 5:58,NA
208,Airport,NA,No Cars Available,11/7/2016 6:05,NA
194,City,NA,No Cars Available,11/7/2016 6:05,NA
207,City,NA,No Cars Available,11/7/2016 6:06,NA
199,City,NA,No Cars Available,11/7/2016 6:07,NA
203,City,NA,No Cars Available,11/7/2016 6:07,NA
221,City,NA,No Cars Available,11/7/2016 6:16,NA
226,City,NA,No Cars Available,11/7/2016 6:21,NA
228,City,NA,No Cars Available,11/7/2016 6:24,NA
231,City,NA,No Cars Available,11/7/2016 6:26,NA
230,City,NA,No Cars Available,11/7/2016 6:27,NA
254,City,NA,No Cars Available,11/7/2016 6:40,NA
263,City,NA,No Cars Available,11/7/2016 6:44,NA
255,City,NA,No Cars Available,11/7/2016 6:44,NA
259,City,NA,No Cars Available,11/7/2016 6:46,NA
266,City,NA,No Cars Available,11/7/2016 6:47,NA
274,City,NA,No Cars Available,11/7/2016 6:50,NA
272,City,NA,No Cars Available,11/7/2016 6:50,NA
287,City,NA,No Cars Available,11/7/2016 7:05,NA
288,City,NA,No Cars Available,11/7/2016 7:05,NA
300,City,NA,No Cars Available,11/7/2016 7:13,NA
331,City,NA,No Cars Available,11/7/2016 7:47,NA
337,City,NA,No Cars Available,11/7/2016 7:50,NA
342,City,NA,No Cars Available,11/7/2016 7:51,NA
349,City,NA,No Cars Available,11/7/2016 7:51,NA
344,City,NA,No Cars Available,11/7/2016 7:52,NA
348,City,NA,No Cars Available,11/7/2016 7:54,NA
359,City,NA,No Cars Available,11/7/2016 7:58,NA
367,City,NA,No Cars Available,11/7/2016 8:03,NA
356,City,NA,No Cars Available,11/7/2016 8:03,NA
369,City,NA,No Cars Available,11/7/2016 8:04,NA
364,City,NA,No Cars Available,11/7/2016 8:05,NA
372,City,NA,No Cars Available,11/7/2016 8:07,NA
365,City,NA,No Cars Available,11/7/2016 8:07,NA
390,City,NA,No Cars Available,11/7/2016 8:17,NA
388,City,NA,No Cars Available,11/7/2016 8:21,NA
385,City,NA,No Cars Available,11/7/2016 8:21,NA
396,City,NA,No Cars Available,11/7/2016 8:29,NA
413,City,NA,No Cars Available,11/7/2016 8:37,NA
408,City,NA,No Cars Available,11/7/2016 8:37,NA
416,City,NA,No Cars Available,11/7/2016 8:39,NA
435,City,NA,No Cars Available,11/7/2016 8:55,NA
440,City,NA,No Cars Available,11/7/2016 9:08,NA
434,City,NA,No Cars Available,11/7/2016 9:09,NA
456,City,NA,No Cars Available,11/7/2016 9:13,NA
453,City,NA,No Cars Available,11/7/2016 9:13,NA
442,City,NA,No Cars Available,11/7/2016 9:15,NA
478,City,NA,No Cars Available,11/7/2016 9:16,NA
452,City,NA,No Cars Available,11/7/2016 9:16,NA
460,City,NA,No Cars Available,11/7/2016 9:21,NA
473,Airport,NA,No Cars Available,11/7/2016 9:22,NA
472,City,NA,No Cars Available,11/7/2016 9:25,NA
496,City,NA,No Cars Available,11/7/2016 9:29,NA
487,City,NA,No Cars Available,11/7/2016 9:31,NA
498,City,NA,No Cars Available,11/7/2016 9:35,NA
503,City,NA,No Cars Available,11/7/2016 9:37,NA
502,City,NA,No Cars Available,11/7/2016 9:40,NA
509,City,NA,No Cars Available,11/7/2016 9:42,NA
506,City,NA,No Cars Available,11/7/2016 9:43,NA
522,City,NA,No Cars Available,11/7/2016 9:48,NA
516,City,NA,No Cars Available,11/7/2016 9:49,NA
524,City,NA,No Cars Available,11/7/2016 9:50,NA
527,City,NA,No Cars Available,11/7/2016 9:52,NA
530,City,NA,No Cars Available,11/7/2016 9:57,NA
539,City,NA,No Cars Available,11/7/2016 9:59,NA
541,City,NA,No Cars Available,11/7/2016 10:03,NA
548,City,NA,No Cars Available,11/7/2016 10:04,NA
563,Airport,NA,No Cars Available,11/7/2016 10:17,NA
562,Airport,NA,No Cars Available,11/7/2016 10:18,NA
566,City,NA,No Cars Available,11/7/2016 10:20,NA
567,Airport,NA,No Cars Available,11/7/2016 10:21,NA
576,City,NA,No Cars Available,11/7/2016 10:58,NA
581,Airport,NA,No Cars Available,11/7/2016 11:00,NA
587,City,NA,No Cars Available,11/7/2016 11:17,NA
593,City,NA,No Cars Available,11/7/2016 11:22,NA
594,Airport,NA,No Cars Available,11/7/2016 11:31,NA
601,City,NA,No Cars Available,11/7/2016 11:40,NA
606,City,NA,No Cars Available,11/7/2016 11:42,NA
611,Airport,NA,No Cars Available,11/7/2016 11:53,NA
613,City,NA,No Cars Available,11/7/2016 11:56,NA
617,Airport,NA,No Cars Available,11/7/2016 11:57,NA
624,City,NA,No Cars Available,11/7/2016 12:06,NA
633,City,NA,No Cars Available,11/7/2016 12:26,NA
646,Airport,NA,No Cars Available,11/7/2016 12:37,NA
654,Airport,NA,No Cars Available,11/7/2016 12:45,NA
655,City,NA,No Cars Available,11/7/2016 12:53,NA
658,City,NA,No Cars Available,11/7/2016 12:54,NA
659,City,NA,No Cars Available,11/7/2016 12:55,NA
667,City,NA,No Cars Available,11/7/2016 13:01,NA
665,Airport,NA,No Cars Available,11/7/2016 13:04,NA
668,City,NA,No Cars Available,11/7/2016 13:06,NA
674,City,NA,No Cars Available,11/7/2016 13:15,NA
670,Airport,NA,No Cars Available,11/7/2016 13:18,NA
673,Airport,NA,No Cars Available,11/7/2016 13:24,NA
678,Airport,NA,No Cars Available,11/7/2016 13:33,NA
690,Airport,NA,No Cars Available,11/7/2016 13:41,NA
685,City,NA,No Cars Available,11/7/2016 13:43,NA
691,City,NA,No Cars Available,11/7/2016 13:46,NA
695,City,NA,No Cars Available,11/7/2016 13:54,NA
696,City,NA,No Cars Available,11/7/2016 14:01,NA
705,Airport,NA,No Cars Available,11/7/2016 14:12,NA
713,City,NA,No Cars Available,11/7/2016 14:41,NA
716,City,NA,No Cars Available,11/7/2016 14:52,NA
722,Airport,NA,No Cars Available,11/7/2016 14:57,NA
731,City,NA,No Cars Available,11/7/2016 15:11,NA
730,Airport,NA,No Cars Available,11/7/2016 15:14,NA
734,City,NA,No Cars Available,11/7/2016 15:22,NA
755,Airport,NA,No Cars Available,11/7/2016 16:03,NA
762,City,NA,No Cars Available,11/7/2016 16:12,NA
765,Airport,NA,No Cars Available,11/7/2016 16:16,NA
764,City,NA,No Cars Available,11/7/2016 16:21,NA
767,City,NA,No Cars Available,11/7/2016 16:24,NA
768,Airport,NA,No Cars Available,11/7/2016 16:26,NA
770,Airport,NA,No Cars Available,11/7/2016 16:27,NA
776,City,NA,No Cars Available,11/7/2016 16:34,NA
783,City,NA,No Cars Available,11/7/2016 16:48,NA
787,Airport,NA,No Cars Available,11/7/2016 16:50,NA
786,Airport,NA,No Cars Available,11/7/2016 16:50,NA
795,Airport,NA,No Cars Available,11/7/2016 17:09,NA
796,Airport,NA,No Cars Available,11/7/2016 17:11,NA
803,Airport,NA,No Cars Available,11/7/2016 17:14,NA
802,Airport,NA,No Cars Available,11/7/2016 17:15,NA
806,Airport,NA,No Cars Available,11/7/2016 17:15,NA
798,Airport,NA,No Cars Available,11/7/2016 17:17,NA
804,Airport,NA,No Cars Available,11/7/2016 17:18,NA
808,Airport,NA,No Cars Available,11/7/2016 17:19,NA
810,Airport,NA,No Cars Available,11/7/2016 17:20,NA
807,Airport,NA,No Cars Available,11/7/2016 17:20,NA
814,Airport,NA,No Cars Available,11/7/2016 17:21,NA
820,Airport,NA,No Cars Available,11/7/2016 17:21,NA
811,Airport,NA,No Cars Available,11/7/2016 17:23,NA
813,Airport,NA,No Cars Available,11/7/2016 17:23,NA
809,Airport,NA,No Cars Available,11/7/2016 17:24,NA
816,Airport,NA,No Cars Available,11/7/2016 17:24,NA
815,Airport,NA,No Cars Available,11/7/2016 17:25,NA
812,Airport,NA,No Cars Available,11/7/2016 17:28,NA
823,Airport,NA,No Cars Available,11/7/2016 17:28,NA
818,Airport,NA,No Cars Available,11/7/2016 17:31,NA
822,Airport,NA,No Cars Available,11/7/2016 17:33,NA
830,Airport,NA,No Cars Available,11/7/2016 17:34,NA
824,Airport,NA,No Cars Available,11/7/2016 17:34,NA
827,Airport,NA,No Cars Available,11/7/2016 17:35,NA
829,Airport,NA,No Cars Available,11/7/2016 17:35,NA
825,Airport,NA,No Cars Available,11/7/2016 17:36,NA
841,Airport,NA,No Cars Available,11/7/2016 17:39,NA
836,Airport,NA,No Cars Available,11/7/2016 17:40,NA
842,Airport,NA,No Cars Available,11/7/2016 17:40,NA
837,City,NA,No Cars Available,11/7/2016 17:41,NA
835,Airport,NA,No Cars Available,11/7/2016 17:42,NA
839,Airport,NA,No Cars Available,11/7/2016 17:44,NA
849,Airport,NA,No Cars Available,11/7/2016 17:45,NA
854,Airport,NA,No Cars Available,11/7/2016 17:48,NA
851,Airport,NA,No Cars Available,11/7/2016 17:48,NA
850,Airport,NA,No Cars Available,11/7/2016 17:50,NA
862,Airport,NA,No Cars Available,11/7/2016 17:51,NA
861,Airport,NA,No Cars Available,11/7/2016 17:53,NA
858,Airport,NA,No Cars Available,11/7/2016 17:56,NA
875,Airport,NA,No Cars Available,11/7/2016 17:57,NA
873,Airport,NA,No Cars Available,11/7/2016 17:57,NA
869,Airport,NA,No Cars Available,11/7/2016 17:58,NA
868,Airport,NA,No Cars Available,11/7/2016 17:58,NA
864,Airport,NA,No Cars Available,11/7/2016 17:59,NA
866,Airport,NA,No Cars Available,11/7/2016 18:00,NA
880,Airport,NA,No Cars Available,11/7/2016 18:01,NA
877,Airport,NA,No Cars Available,11/7/2016 18:02,NA
879,Airport,NA,No Cars Available,11/7/2016 18:02,NA
874,Airport,NA,No Cars Available,11/7/2016 18:04,NA
881,Airport,NA,No Cars Available,11/7/2016 18:05,NA
886,Airport,NA,No Cars Available,11/7/2016 18:05,NA
894,Airport,NA,No Cars Available,11/7/2016 18:07,NA
890,Airport,NA,No Cars Available,11/7/2016 18:07,NA
883,Airport,NA,No Cars Available,11/7/2016 18:07,NA
888,Airport,NA,No Cars Available,11/7/2016 18:09,NA
885,Airport,NA,No Cars Available,11/7/2016 18:09,NA
895,Airport,NA,No Cars Available,11/7/2016 18:10,NA
882,Airport,NA,No Cars Available,11/7/2016 18:10,NA
889,Airport,NA,No Cars Available,11/7/2016 18:11,NA
893,Airport,NA,No Cars Available,11/7/2016 18:11,NA
896,City,NA,No Cars Available,11/7/2016 18:11,NA
892,Airport,NA,No Cars Available,11/7/2016 18:12,NA
906,Airport,NA,No Cars Available,11/7/2016 18:12,NA
897,Airport,NA,No Cars Available,11/7/2016 18:13,NA
902,Airport,NA,No Cars Available,11/7/2016 18:13,NA
901,Airport,NA,No Cars Available,11/7/2016 18:14,NA
922,Airport,NA,No Cars Available,11/7/2016 18:16,NA
905,Airport,NA,No Cars Available,11/7/2016 18:17,NA
908,Airport,NA,No Cars Available,11/7/2016 18:17,NA
915,Airport,NA,No Cars Available,11/7/2016 18:18,NA
920,Airport,NA,No Cars Available,11/7/2016 18:19,NA
911,Airport,NA,No Cars Available,11/7/2016 18:21,NA
916,Airport,NA,No Cars Available,11/7/2016 18:21,NA
907,Airport,NA,No Cars Available,11/7/2016 18:21,NA
925,Airport,NA,No Cars Available,11/7/2016 18:22,NA
935,Airport,NA,No Cars Available,11/7/2016 18:22,NA
912,Airport,NA,No Cars Available,11/7/2016 18:23,NA
921,Airport,NA,No Cars Available,11/7/2016 18:24,NA
931,Airport,NA,No Cars Available,11/7/2016 18:27,NA
917,Airport,NA,No Cars Available,11/7/2016 18:28,NA
937,Airport,NA,No Cars Available,11/7/2016 18:29,NA
934,Airport,NA,No Cars Available,11/7/2016 18:29,NA
933,Airport,NA,No Cars Available,11/7/2016 18:29,NA
924,Airport,NA,No Cars Available,11/7/2016 18:30,NA
942,Airport,NA,No Cars Available,11/7/2016 18:30,NA
938,Airport,NA,No Cars Available,11/7/2016 18:31,NA
940,Airport,NA,No Cars Available,11/7/2016 18:32,NA
953,Airport,NA,No Cars Available,11/7/2016 18:35,NA
941,Airport,NA,No Cars Available,11/7/2016 18:35,NA
946,Airport,NA,No Cars Available,11/7/2016 18:36,NA
950,Airport,NA,No Cars Available,11/7/2016 18:36,NA
948,Airport,NA,No Cars Available,11/7/2016 18:37,NA
945,Airport,NA,No Cars Available,11/7/2016 18:38,NA
955,Airport,NA,No Cars Available,11/7/2016 18:40,NA
956,Airport,NA,No Cars Available,11/7/2016 18:40,NA
949,Airport,NA,No Cars Available,11/7/2016 18:41,NA
958,Airport,NA,No Cars Available,11/7/2016 18:42,NA
957,Airport,NA,No Cars Available,11/7/2016 18:42,NA
959,Airport,NA,No Cars Available,11/7/2016 18:43,NA
961,Airport,NA,No Cars Available,11/7/2016 18:46,NA
964,Airport,NA,No Cars Available,11/7/2016 18:46,NA
966,Airport,NA,No Cars Available,11/7/2016 18:48,NA
970,Airport,NA,No Cars Available,11/7/2016 18:49,NA
968,Airport,NA,No Cars Available,11/7/2016 18:49,NA
971,Airport,NA,No Cars Available,11/7/2016 18:49,NA
965,Airport,NA,No Cars Available,11/7/2016 18:50,NA
962,Airport,NA,No Cars Available,11/7/2016 18:51,NA
973,Airport,NA,No Cars Available,11/7/2016 18:54,NA
969,Airport,NA,No Cars Available,11/7/2016 18:55,NA
989,Airport,NA,No Cars Available,11/7/2016 18:57,NA
974,Airport,NA,No Cars Available,11/7/2016 18:58,NA
983,Airport,NA,No Cars Available,11/7/2016 18:58,NA
985,City,NA,No Cars Available,11/7/2016 18:58,NA
987,Airport,NA,No Cars Available,11/7/2016 18:59,NA
979,Airport,NA,No Cars Available,11/7/2016 19:00,NA
982,Airport,NA,No Cars Available,11/7/2016 19:01,NA
977,Airport,NA,No Cars Available,11/7/2016 19:01,NA
986,Airport,NA,No Cars Available,11/7/2016 19:01,NA
991,Airport,NA,No Cars Available,11/7/2016 19:02,NA
978,Airport,NA,No Cars Available,11/7/2016 19:02,NA
984,Airport,NA,No Cars Available,11/7/2016 19:02,NA
994,Airport,NA,No Cars Available,11/7/2016 19:02,NA
988,Airport,NA,No Cars Available,11/7/2016 19:02,NA
1000,Airport,NA,No Cars Available,11/7/2016 19:02,NA
990,Airport,NA,No Cars Available,11/7/2016 19:03,NA
1001,Airport,NA,No Cars Available,11/7/2016 19:05,NA
997,Airport,NA,No Cars Available,11/7/2016 19:05,NA
996,Airport,NA,No Cars Available,11/7/2016 19:10,NA
1009,Airport,NA,No Cars Available,11/7/2016 19:11,NA
1004,Airport,NA,No Cars Available,11/7/2016 19:11,NA
1003,Airport,NA,No Cars Available,11/7/2016 19:12,NA
1016,Airport,NA,No Cars Available,11/7/2016 19:15,NA
1013,Airport,NA,No Cars Available,11/7/2016 19:15,NA
1029,Airport,NA,No Cars Available,11/7/2016 19:16,NA
1017,Airport,NA,No Cars Available,11/7/2016 19:17,NA
1028,Airport,NA,No Cars Available,11/7/2016 19:17,NA
1018,Airport,NA,No Cars Available,11/7/2016 19:17,NA
1023,Airport,NA,No Cars Available,11/7/2016 19:18,NA
1025,Airport,NA,No Cars Available,11/7/2016 19:19,NA
1026,Airport,NA,No Cars Available,11/7/2016 19:19,NA
1021,Airport,NA,No Cars Available,11/7/2016 19:20,NA
1019,Airport,NA,No Cars Available,11/7/2016 19:22,NA
1022,Airport,NA,No Cars Available,11/7/2016 19:22,NA
1031,Airport,NA,No Cars Available,11/7/2016 19:24,NA
1032,Airport,NA,No Cars Available,11/7/2016 19:24,NA
1035,Airport,NA,No Cars Available,11/7/2016 19:29,NA
1033,Airport,NA,No Cars Available,11/7/2016 19:30,NA
1037,Airport,NA,No Cars Available,11/7/2016 19:31,NA
1042,Airport,NA,No Cars Available,11/7/2016 19:33,NA
1036,Airport,NA,No Cars Available,11/7/2016 19:33,NA
1041,Airport,NA,No Cars Available,11/7/2016 19:34,NA
1043,Airport,NA,No Cars Available,11/7/2016 19:34,NA
1038,Airport,NA,No Cars Available,11/7/2016 19:35,NA
1047,Airport,NA,No Cars Available,11/7/2016 19:39,NA
1045,City,NA,No Cars Available,11/7/2016 19:40,NA
